Iter^{-1/2}, Pi
0.0199165, 0.792146
0.0199126, 0.792228
0.0199086, 0.792311
0.0199047, 0.791997
0.0199007, 0.792079
0.0198968, 0.792162
0.0198929, 0.792244
0.0198889, 0.792326
0.019885, 0.792408
0.0198811, 0.79249
0.0198771, 0.792572
0.0198732, 0.792654
0.0198693, 0.792341
0.0198654, 0.792028
0.0198615, 0.79211
0.0198575, 0.792192
0.0198536, 0.792274
0.0198497, 0.792356
0.0198458, 0.792438
0.0198419, 0.79252
0.019838, 0.792601
0.0198341, 0.792683
0.0198302, 0.792764
0.0198263, 0.792846
0.0198224, 0.792927
0.0198185, 0.793009
0.0198146, 0.79309
0.0198107, 0.793171
0.0198068, 0.793252
0.019803, 0.793333
0.0197991, 0.793414
0.0197952, 0.793495
0.0197913, 0.793184
0.0197874, 0.793265
0.0197836, 0.792955
0.0197797, 0.793036
0.0197758, 0.793117
0.019772, 0.792807
0.0197681, 0.792888
0.0197642, 0.792969
0.0197604, 0.79305
0.0197565, 0.79313
0.0197527, 0.792821
0.0197488, 0.792902
0.019745, 0.792982
0.0197411, 0.793063
0.0197373, 0.793144
0.0197334, 0.793224
0.0197296, 0.793305
0.0197257, 0.792996
0.0197219, 0.793077
0.0197181, 0.793157
0.0197142, 0.793237
0.0197104, 0.793318
0.0197066, 0.793398
0.0197028, 0.793478
0.0196989, 0.793558
0.0196951, 0.793251
0.0196913, 0.792943
0.0196875, 0.793023
0.0196837, 0.792716
0.0196799, 0.792796
0.019676, 0.792877
0.0196722, 0.792957
0.0196684, 0.79265
0.0196646, 0.79273
0.0196608, 0.79281
0.019657, 0.792504
0.0196532, 0.792198
0.0196494, 0.791892
0.0196456, 0.791972
0.0196419, 0.792052
0.0196381, 0.791747
0.0196343, 0.791827
0.0196305, 0.791908
0.0196267, 0.791988
0.0196229, 0.792068
0.0196192, 0.792148
0.0196154, 0.792228
0.0196116, 0.791923
0.0196078, 0.792003
0.0196041, 0.792083
0.0196003, 0.791779
0.0195965, 0.791859
0.0195928, 0.791939
0.019589, 0.792018
0.0195853, 0.792098
0.0195815, 0.791794
0.0195778, 0.791874
0.019574, 0.791954
0.0195703, 0.792034
0.0195665, 0.792113
0.0195628, 0.792193
0.019559, 0.792272
0.0195553, 0.792352
0.0195515, 0.792431
0.0195478, 0.792511
0.0195441, 0.79259
0.0195403, 0.792287
0.0195366, 0.791985
0.0195329, 0.791683
0.0195292, 0.791381
0.0195254, 0.79146
0.0195217, 0.79154
0.019518, 0.791619
0.0195143, 0.791698
0.0195106, 0.791397
0.0195069, 0.791096
0.0195031, 0.791175
0.0194994, 0.791255
0.0194957, 0.790954
0.019492, 0.791033
0.0194883, 0.791113
0.0194846, 0.791192
0.0194809, 0.790892
0.0194772, 0.790971
0.0194735, 0.790671
0.0194698, 0.790751
0.0194662, 0.79083
0.0194625, 0.79053
0.0194588, 0.79061
0.0194551, 0.79031
0.0194514, 0.79039
0.0194477, 0.790469
0.0194441, 0.790548
0.0194404, 0.790249
0.0194367, 0.790329
0.0194331, 0.790408
0.0194294, 0.790109
0.0194257, 0.789811
0.0194221, 0.789891
0.0194184, 0.78997
0.0194147, 0.789672
0.0194111, 0.789751
0.0194074, 0.789454
0.0194038, 0.789157
0.0194001, 0.789236
0.0193965, 0.788939
0.0193928, 0.788642
0.0193892, 0.788722
0.0193855, 0.788801
0.0193819, 0.788505
0.0193782, 0.788209
0.0193746, 0.788288
0.019371, 0.787992
0.0193673, 0.787697
0.0193637, 0.787777
0.0193601, 0.787481
0.0193565, 0.787561
0.0193528, 0.78764
0.0193492, 0.78772
0.0193456, 0.787799
0.019342, 0.787879
0.0193383, 0.787958
0.0193347, 0.787664
0.0193311, 0.787743
0.0193275, 0.787449
0.0193239, 0.787528
0.0193203, 0.787607
0.0193167, 0.787687
0.0193131, 0.787766
0.0193095, 0.787845
0.0193059, 0.787551
0.0193023, 0.78763
0.0192987, 0.787709
0.0192951, 0.787789
0.0192915, 0.787868
0.0192879, 0.787946
0.0192843, 0.788025
0.0192807, 0.788104
0.0192772, 0.788183
0.0192736, 0.78789
0.01927, 0.787597
0.0192664, 0.787676
0.0192629, 0.787755
0.0192593, 0.787834
0.0192557, 0.787912
0.0192521, 0.787991
0.0192486, 0.78807
0.019245, 0.788148
0.0192414, 0.788227
0.0192379, 0.788305
0.0192343, 0.788383
0.0192308, 0.788462
0.0192272, 0.78854
0.0192237, 0.788618
0.0192201, 0.788696
0.0192166, 0.788774
0.019213, 0.788483
0.0192095, 0.788561
0.0192059, 0.788639
0.0192024, 0.788348
0.0191988, 0.788426
0.0191953, 0.788504
0.0191918, 0.788582
0.0191882, 0.78866
0.0191847, 0.788738
0.0191812, 0.788815
0.0191777, 0.788893
0.0191741, 0.788971
0.0191706, 0.789048
0.0191671, 0.789126
0.0191636, 0.789203
0.01916, 0.78928
0.0191565, 0.789358
0.019153, 0.789435
0.0191495, 0.789512
0.019146, 0.789589
0.0191425, 0.789667
0.019139, 0.789744
0.0191355, 0.789821
0.019132, 0.789898
0.0191285, 0.789974
0.019125, 0.790051
0.0191215, 0.790128
0.019118, 0.790205
0.0191145, 0.790281
0.019111, 0.790358
0.0191075, 0.790434
0.019104, 0.790511
0.0191005, 0.790587
0.019097, 0.790664
0.0190936, 0.79074
0.0190901, 0.790452
0.0190866, 0.790528
0.0190831, 0.790605
0.0190797, 0.790317
0.0190762, 0.790029
0.0190727, 0.790105
0.0190693, 0.790182
0.0190658, 0.790258
0.0190623, 0.790334
0.0190589, 0.79041
0.0190554, 0.790487
0.0190519, 0.790563
0.0190485, 0.790276
0.019045, 0.790352
0.0190416, 0.790065
0.0190381, 0.790141
0.0190347, 0.789855
0.0190312, 0.789569
0.0190278, 0.789283
0.0190243, 0.789359
0.0190209, 0.789074
0.0190175, 0.78915
0.019014, 0.789226
0.0190106, 0.789302
0.0190071, 0.789379
0.0190037, 0.789455
0.0190003, 0.789531
0.0189969, 0.789607
0.0189934, 0.789683
0.01899, 0.789758
0.0189866, 0.789834
0.0189832, 0.78991
0.0189797, 0.789986
0.0189763, 0.790061
0.0189729, 0.790137
0.0189695, 0.790212
0.0189661, 0.790288
0.0189627, 0.790363
0.0189593, 0.790079
0.0189559, 0.789795
0.0189525, 0.789871
0.018949, 0.789946
0.0189456, 0.790022
0.0189422, 0.790097
0.0189389, 0.790172
0.0189355, 0.790247
0.0189321, 0.790323
0.0189287, 0.790398
0.0189253, 0.790473
0.0189219, 0.790548
0.0189185, 0.790623
0.0189151, 0.790698
0.0189117, 0.790773
0.0189084, 0.790847
0.018905, 0.790922
0.0189016, 0.790997
0.0188982, 0.791071
0.0188948, 0.790789
0.0188915, 0.790507
0.0188881, 0.790582
0.0188847, 0.790656
0.0188814, 0.790731
0.018878, 0.790805
0.0188746, 0.790524
0.0188713, 0.790242
0.0188679, 0.790317
0.0188646, 0.790391
0.0188612, 0.79011
0.0188579, 0.790185
0.0188545, 0.79026
0.0188512, 0.790334
0.0188478, 0.790409
0.0188445, 0.790483
0.0188411, 0.790557
0.0188378, 0.790632
0.0188344, 0.790706
0.0188311, 0.79078
0.0188278, 0.790854
0.0188244, 0.790928
0.0188211, 0.791002
0.0188177, 0.791076
0.0188144, 0.79115
0.0188111, 0.791224
0.0188078, 0.791298
0.0188044, 0.791372
0.0188011, 0.791446
0.0187978, 0.791519
0.0187945, 0.79124
0.0187912, 0.791314
0.0187878, 0.791387
0.0187845, 0.791108
0.0187812, 0.790829
0.0187779, 0.790903
0.0187746, 0.790976
0.0187713, 0.79105
0.018768, 0.790771
0.0187647, 0.790493
0.0187614, 0.790567
0.0187581, 0.79064
0.0187548, 0.790714
0.0187515, 0.790788
0.0187482, 0.79051
0.0187449, 0.790232
0.0187416, 0.790306
0.0187383, 0.790379
0.018735, 0.790102
0.0187317, 0.790175
0.0187284, 0.789898
0.0187251, 0.789972
0.0187219, 0.790046
0.0187186, 0.790119
0.0187153, 0.789842
0.018712, 0.789916
0.0187088, 0.789989
0.0187055, 0.790063
0.0187022, 0.790136
0.0186989, 0.79021
0.0186957, 0.789934
0.0186924, 0.790007
0.0186891, 0.79008
0.0186859, 0.790154
0.0186826, 0.790227
0.0186794, 0.7903
0.0186761, 0.790373
0.0186728, 0.790446
0.0186696, 0.790519
0.0186663, 0.790592
0.0186631, 0.790665
0.0186598, 0.790738
0.0186566, 0.790811
0.0186533, 0.790884
0.0186501, 0.790957
0.0186469, 0.791029
0.0186436, 0.790754
0.0186404, 0.790827
0.0186371, 0.790552
0.0186339, 0.790625
0.0186307, 0.790351
0.0186274, 0.790423
0.0186242, 0.790496
0.018621, 0.790569
0.0186177, 0.790641
0.0186145, 0.790367
0.0186113, 0.790094
0.0186081, 0.790166
0.0186049, 0.790239
0.0186016, 0.790311
0.0185984, 0.790384
0.0185952, 0.790456
0.018592, 0.790529
0.0185888, 0.790601
0.0185856, 0.790328
0.0185824, 0.790055
0.0185791, 0.790128
0.0185759, 0.7902
0.0185727, 0.790273
0.0185695, 0.790345
0.0185663, 0.790072
0.0185631, 0.790145
0.0185599, 0.790217
0.0185567, 0.790289
0.0185535, 0.790361
0.0185504, 0.790089
0.0185472, 0.790162
0.018544, 0.790234
0.0185408, 0.790306
0.0185376, 0.790378
0.0185344, 0.790106
0.0185312, 0.790179
0.0185281, 0.789907
0.0185249, 0.789636
0.0185217, 0.789708
0.0185185, 0.789781
0.0185153, 0.78951
0.0185122, 0.789239
0.018509, 0.789311
0.0185058, 0.789384
0.0185027, 0.789456
0.0184995, 0.789528
0.0184963, 0.7896
0.0184932, 0.789672
0.01849, 0.789744
0.0184868, 0.789815
0.0184837, 0.789887
0.0184805, 0.789959
0.0184774, 0.790031
0.0184742, 0.790102
0.0184711, 0.790174
0.0184679, 0.790246
0.0184648, 0.790317
0.0184616, 0.790389
0.0184585, 0.79046
0.0184553, 0.790531
0.0184522, 0.790603
0.0184491, 0.790674
0.0184459, 0.790405
0.0184428, 0.790476
0.0184396, 0.790547
0.0184365, 0.790619
0.0184334, 0.79069
0.0184302, 0.790421
0.0184271, 0.790492
0.018424, 0.790563
0.0184209, 0.790635
0.0184177, 0.790706
0.0184146, 0.790777
0.0184115, 0.790508
0.0184084, 0.790579
0.0184053, 0.79065
0.0184021, 0.790721
0.018399, 0.790454
0.0183959, 0.790186
0.0183928, 0.790257
0.0183897, 0.78999
0.0183866, 0.790061
0.0183835, 0.790132
0.0183804, 0.790203
0.0183773, 0.790274
0.0183742, 0.790007
0.0183711, 0.790078
0.018368, 0.789811
0.0183649, 0.789882
0.0183618, 0.789953
0.0183587, 0.790024
0.0183556, 0.789757
0.0183525, 0.789828
0.0183494, 0.789899
0.0183463, 0.78997
0.0183432, 0.79004
0.0183401, 0.790111
0.0183371, 0.790182
0.018334, 0.790252
0.0183309, 0.790323
0.0183278, 0.790393
0.0183247, 0.790463
0.0183217, 0.790534
0.0183186, 0.790268
0.0183155, 0.790339
0.0183124, 0.790074
0.0183094, 0.790144
0.0183063, 0.790214
0.0183032, 0.790285
0.0183002, 0.790355
0.0182971, 0.790425
0.018294, 0.790495
0.018291, 0.790565
0.0182879, 0.790635
0.0182849, 0.790371
0.0182818, 0.790441
0.0182788, 0.790511
0.0182757, 0.790247
0.0182727, 0.789983
0.0182696, 0.78972
0.0182666, 0.78979
0.0182635, 0.78986
0.0182605, 0.78993
0.0182574, 0.79
0.0182544, 0.789737
0.0182513, 0.789807
0.0182483, 0.789877
0.0182453, 0.789947
0.0182422, 0.789684
0.0182392, 0.789421
0.0182362, 0.789491
0.0182331, 0.789561
0.0182301, 0.789631
0.0182271, 0.789701
0.018224, 0.789771
0.018221, 0.789509
0.018218, 0.789578
0.018215, 0.789317
0.0182119, 0.789386
0.0182089, 0.789125
0.0182059, 0.789195
0.0182029, 0.789264
0.0181999, 0.789003
0.0181969, 0.789073
0.0181939, 0.789143
0.0181908, 0.788882
0.0181878, 0.788951
0.0181848, 0.789021
0.0181818, 0.78876
0.0181788, 0.78883
0.0181758, 0.7889
0.0181728, 0.78897
0.0181698, 0.789039
0.0181668, 0.789109
0.0181638, 0.789178
0.0181608, 0.789248
0.0181578, 0.789318
0.0181548, 0.789387
0.0181518, 0.789127
0.0181489, 0.788867
0.0181459, 0.788607
0.0181429, 0.788677
0.0181399, 0.788417
0.0181369, 0.788158
0.0181339, 0.788228
0.0181309, 0.788297
0.018128, 0.788367
0.018125, 0.788436
0.018122, 0.788506
0.018119, 0.788575
0.0181161, 0.788645
0.0181131, 0.788714
0.0181101, 0.788783
0.0181071, 0.788852
0.0181042, 0.788922
0.0181012, 0.788663
0.0180983, 0.788732
0.0180953, 0.788802
0.0180923, 0.788871
0.0180894, 0.78894
0.0180864, 0.789009
0.0180834, 0.788751
0.0180805, 0.78882
0.0180775, 0.788889
0.0180746, 0.788958
0.0180716, 0.789027
0.0180687, 0.789096
0.0180657, 0.789164
0.0180628, 0.789233
0.0180598, 0.789302
0.0180569, 0.789371
0.018054, 0.789113
0.018051, 0.789182
0.0180481, 0.789251
0.0180451, 0.789319
0.0180422, 0.789388
0.0180393, 0.789457
0.0180363, 0.7892
0.0180334, 0.789268
0.0180305, 0.789012
0.0180275, 0.788755
0.0180246, 0.788824
0.0180217, 0.788568
0.0180187, 0.788636
0.0180158, 0.788705
0.0180129, 0.788774
0.01801, 0.788842
0.0180071, 0.788911
0.0180041, 0.788655
0.0180012, 0.788723
0.0179983, 0.788792
0.0179954, 0.78886
0.0179925, 0.788605
0.0179896, 0.788673
0.0179867, 0.788418
0.0179838, 0.788486
0.0179808, 0.788231
0.0179779, 0.7883
0.017975, 0.788045
0.0179721, 0.788114
0.0179692, 0.788182
0.0179663, 0.78825
0.0179634, 0.788319
0.0179605, 0.788387
0.0179576, 0.788455
0.0179547, 0.788524
0.0179518, 0.788269
0.017949, 0.788338
0.0179461, 0.788406
0.0179432, 0.788474
0.0179403, 0.788542
0.0179374, 0.78861
0.0179345, 0.788678
0.0179316, 0.788746
0.0179287, 0.788814
0.0179259, 0.788882
0.017923, 0.78895
0.0179201, 0.789017
0.0179172, 0.789085
0.0179144, 0.788832
0.0179115, 0.7889
0.0179086, 0.788967
0.0179057, 0.789035
0.0179029, 0.789103
0.0179, 0.78917
0.0178971, 0.788917
0.0178943, 0.788665
0.0178914, 0.788732
0.0178885, 0.7888
0.0178857, 0.788868
0.0178828, 0.788935
0.01788, 0.789003
0.0178771, 0.78907
0.0178743, 0.788818
0.0178714, 0.788885
0.0178685, 0.788633
0.0178657, 0.788701
0.0178628, 0.788768
0.01786, 0.788836
0.0178571, 0.788903
0.0178543, 0.78897
0.0178515, 0.789038
0.0178486, 0.789105
0.0178458, 0.789172
0.0178429, 0.789239
0.0178401, 0.789306
0.0178372, 0.789373
0.0178344, 0.78944
0.0178316, 0.789189
0.0178287, 0.789256
0.0178259, 0.789005
0.0178231, 0.789072
0.0178202, 0.789139
0.0178174, 0.789206
0.0178146, 0.789273
0.0178118, 0.78934
0.0178089, 0.789407
0.0178061, 0.789474
0.0178033, 0.78954
0.0178005, 0.789607
0.0177977, 0.789357
0.0177948, 0.789424
0.017792, 0.78949
0.0177892, 0.789557
0.0177864, 0.789307
0.0177836, 0.789374
0.0177808, 0.78944
0.017778, 0.789191
0.0177751, 0.789258
0.0177723, 0.789008
0.0177695, 0.788759
0.0177667, 0.788826
0.0177639, 0.788892
0.0177611, 0.788959
0.0177583, 0.789026
0.0177555, 0.789092
0.0177527, 0.789159
0.0177499, 0.789225
0.0177471, 0.789291
0.0177443, 0.789358
0.0177415, 0.789424
0.0177388, 0.78949
0.017736, 0.789556
0.0177332, 0.789623
0.0177304, 0.789374
0.0177276, 0.789126
0.0177248, 0.789193
0.017722, 0.789259
0.0177192, 0.789325
0.0177165, 0.789077
0.0177137, 0.789143
0.0177109, 0.78921
0.0177081, 0.789276
0.0177054, 0.789342
0.0177026, 0.789094
0.0176998, 0.78916
0.017697, 0.789226
0.0176943, 0.789292
0.0176915, 0.789358
0.0176887, 0.789424
0.017686, 0.78949
0.0176832, 0.789556
0.0176804, 0.789622
0.0176777, 0.789687
0.0176749, 0.789753
0.0176721, 0.789819
0.0176694, 0.789884
0.0176666, 0.78995
0.0176639, 0.790016
0.0176611, 0.790081
0.0176584, 0.790147
0.0176556, 0.790212
0.0176529, 0.790277
0.0176501, 0.790343
0.0176474, 0.790408
0.0176446, 0.790473
0.0176419, 0.790227
0.0176391, 0.790292
0.0176364, 0.790358
0.0176336, 0.790112
0.0176309, 0.790177
0.0176282, 0.790242
0.0176254, 0.790308
0.0176227, 0.790373
0.0176199, 0.790438
0.0176172, 0.790503
0.0176145, 0.790568
0.0176117, 0.790633
0.017609, 0.790698
0.0176063, 0.790763
0.0176036, 0.790827
0.0176008, 0.790892
0.0175981, 0.790957
0.0175954, 0.790712
0.0175927, 0.790777
0.0175899, 0.790842
0.0175872, 0.790906
0.0175845, 0.790971
0.0175818, 0.790726
0.0175791, 0.790791
0.0175763, 0.790856
0.0175736, 0.79092
0.0175709, 0.790985
0.0175682, 0.791049
0.0175655, 0.791114
0.0175628, 0.791178
0.0175601, 0.790934
0.0175574, 0.790691
0.0175547, 0.790755
0.017552, 0.790819
0.0175493, 0.790884
0.0175466, 0.790948
0.0175439, 0.791013
0.0175412, 0.791077
0.0175385, 0.791141
0.0175358, 0.791205
0.0175331, 0.790962
0.0175304, 0.791026
0.0175277, 0.791091
0.017525, 0.790848
0.0175223, 0.790912
0.0175196, 0.790669
0.0175169, 0.790733
0.0175142, 0.790798
0.0175116, 0.790862
0.0175089, 0.790619
0.0175062, 0.790683
0.0175035, 0.790748
0.0175008, 0.790812
0.0174981, 0.790876
0.0174955, 0.79094
0.0174928, 0.790698
0.0174901, 0.790762
0.0174874, 0.79052
0.0174848, 0.790278
0.0174821, 0.790342
0.0174794, 0.790406
0.0174767, 0.79047
0.0174741, 0.790534
0.0174714, 0.790598
0.0174687, 0.790662
0.0174661, 0.790726
0.0174634, 0.79079
0.0174608, 0.790854
0.0174581, 0.790917
0.0174554, 0.790981
0.0174528, 0.791045
0.0174501, 0.791108
0.0174475, 0.791172
0.0174448, 0.790931
0.0174422, 0.790995
0.0174395, 0.791058
0.0174369, 0.790818
0.0174342, 0.790881
0.0174316, 0.790945
0.0174289, 0.790705
0.0174263, 0.790768
0.0174236, 0.790832
0.017421, 0.790895
0.0174183, 0.790655
0.0174157, 0.790416
0.017413, 0.790479
0.0174104, 0.790239
0.0174078, 0.79
0.0174051, 0.790064
0.0174025, 0.789824
0.0173999, 0.789888
0.0173972, 0.789952
0.0173946, 0.790015
0.017392, 0.790079
0.0173893, 0.78984
0.0173867, 0.789903
0.0173841, 0.789967
0.0173814, 0.789728
0.0173788, 0.78949
0.0173762, 0.789553
0.0173736, 0.789617
0.017371, 0.78968
0.0173683, 0.789744
0.0173657, 0.789807
0.0173631, 0.78987
0.0173605, 0.789934
0.0173579, 0.789997
0.0173553, 0.79006
0.0173526, 0.790123
0.01735, 0.790187
0.0173474, 0.789949
0.0173448, 0.789711
0.0173422, 0.789774
0.0173396, 0.789537
0.017337, 0.7896
0.0173344, 0.789363
0.0173318, 0.789426
0.0173292, 0.789489
0.0173266, 0.789553
0.017324, 0.789616
0.0173214, 0.789679
0.0173188, 0.789442
0.0173162, 0.789505
0.0173136, 0.789568
0.017311, 0.789631
0.0173084, 0.789694
0.0173058, 0.789757
0.0173032, 0.789521
0.0173006, 0.789584
0.017298, 0.789647
0.0172954, 0.78971
0.0172929, 0.789773
0.0172903, 0.789836
0.0172877, 0.789898
0.0172851, 0.789961
0.0172825, 0.789725
0.0172799, 0.789489
0.0172774, 0.789552
0.0172748, 0.789615
0.0172722, 0.789678
0.0172696, 0.789741
0.0172671, 0.789803
0.0172645, 0.789866
0.0172619, 0.789928
0.0172593, 0.789991
0.0172568, 0.790054
0.0172542, 0.790116
0.0172516, 0.789881
0.0172491, 0.789943
0.0172465, 0.790006
0.0172439, 0.789771
0.0172414, 0.789536
0.0172388, 0.789302
0.0172363, 0.789364
0.0172337, 0.789427
0.0172311, 0.789192
0.0172286, 0.789255
0.017226, 0.789318
0.0172235, 0.78938
0.0172209, 0.789442
0.0172184, 0.789505
0.0172158, 0.789567
0.0172133, 0.789333
0.0172107, 0.7891
0.0172082, 0.789162
0.0172056, 0.789224
0.0172031, 0.789287
0.0172005, 0.789349
0.017198, 0.789411
0.0171954, 0.789474
0.0171929, 0.78924
0.0171904, 0.789303
0.0171878, 0.789365
0.0171853, 0.789427
0.0171827, 0.789489
0.0171802, 0.789551
0.0171777, 0.789613
0.0171751, 0.789676
0.0171726, 0.789443
0.0171701, 0.789505
0.0171675, 0.789272
0.017165, 0.789334
0.0171625, 0.789396
0.01716, 0.789458
0.0171574, 0.78952
0.0171549, 0.789288
0.0171524, 0.789056
0.0171499, 0.789118
0.0171473, 0.78918
0.0171448, 0.789242
0.0171423, 0.789304
0.0171398, 0.789365
0.0171373, 0.789427
0.0171347, 0.789489
0.0171322, 0.789551
0.0171297, 0.789613
0.0171272, 0.789381
0.0171247, 0.789443
0.0171222, 0.789505
0.0171197, 0.789566
0.0171172, 0.789628
0.0171147, 0.78969
0.0171122, 0.789458
0.0171096, 0.78952
0.0171071, 0.789582
0.0171046, 0.789643
0.0171021, 0.789705
0.0170996, 0.789766
0.0170971, 0.789828
0.0170946, 0.789889
0.0170921, 0.78995
0.0170896, 0.78972
0.0170872, 0.789781
0.0170847, 0.78955
0.0170822, 0.789612
0.0170797, 0.789673
0.0170772, 0.789735
0.0170747, 0.789504
0.0170722, 0.789274
0.0170697, 0.789044
0.0170672, 0.789106
0.0170647, 0.788876
0.0170623, 0.788937
0.0170598, 0.788999
0.0170573, 0.78906
0.0170548, 0.789122
0.0170523, 0.789183
0.0170499, 0.789244
0.0170474, 0.789015
0.0170449, 0.789076
0.0170424, 0.789137
0.01704, 0.789199
0.0170375, 0.78926
0.017035, 0.789321
0.0170325, 0.789382
0.0170301, 0.789443
0.0170276, 0.789504
0.0170251, 0.789565
0.0170227, 0.789626
0.0170202, 0.789687
0.0170177, 0.789748
0.0170153, 0.789809
0.0170128, 0.78987
0.0170103, 0.789931
0.0170079, 0.789991
0.0170054, 0.790052
0.017003, 0.790113
0.0170005, 0.790173
0.0169981, 0.789945
0.0169956, 0.790006
0.0169931, 0.790066
0.0169907, 0.790127
0.0169882, 0.790188
0.0169858, 0.790248
0.0169833, 0.790309
0.0169809, 0.790369
0.0169784, 0.79043
0.016976, 0.79049
0.0169736, 0.79055
0.0169711, 0.790611
0.0169687, 0.790383
0.0169662, 0.790155
0.0169638, 0.790216
0.0169613, 0.790276
0.0169589, 0.790336
0.0169565, 0.790397
0.016954, 0.79017
0.0169516, 0.79023
0.0169492, 0.79029
0.0169467, 0.79035
0.0169443, 0.790411
0.0169419, 0.790471
0.0169394, 0.790531
0.016937, 0.790591
0.0169346, 0.790651
0.0169321, 0.790711
0.0169297, 0.790771
0.0169273, 0.790831
0.0169249, 0.790891
0.0169224, 0.790951
0.01692, 0.790724
0.0169176, 0.790784
0.0169152, 0.790844
0.0169128, 0.790904
0.0169103, 0.790964
0.0169079, 0.791023
0.0169055, 0.791083
0.0169031, 0.790857
0.0169007, 0.790631
0.0168983, 0.790691
0.0168958, 0.790751
0.0168934, 0.790811
0.016891, 0.79087
0.0168886, 0.79093
0.0168862, 0.790989
0.0168838, 0.791049
0.0168814, 0.791109
0.016879, 0.791168
0.0168766, 0.791228
0.0168742, 0.791002
0.0168718, 0.790777
0.0168694, 0.790837
0.016867, 0.790896
0.0168646, 0.790956
0.0168622, 0.791015
0.0168598, 0.791074
0.0168574, 0.791134
0.016855, 0.791193
0.0168526, 0.790968
0.0168502, 0.791028
0.0168478, 0.791087
0.0168454, 0.791146
0.016843, 0.791206
0.0168406, 0.791265
0.0168383, 0.791041
0.0168359, 0.7911
0.0168335, 0.791159
0.0168311, 0.791218
0.0168287, 0.791277
0.0168263, 0.791336
0.016824, 0.791395
0.0168216, 0.791171
0.0168192, 0.791231
0.0168168, 0.79129
0.0168144, 0.791349
0.0168121, 0.791408
0.0168097, 0.791184
0.0168073, 0.791243
0.0168049, 0.791019
0.0168026, 0.791078
0.0168002, 0.791137
0.0167978, 0.791196
0.0167955, 0.790973
0.0167931, 0.791032
0.0167907, 0.791091
0.0167884, 0.790868
0.016786, 0.790927
0.0167836, 0.790986
0.0167813, 0.791045
0.0167789, 0.791104
0.0167765, 0.790881
0.0167742, 0.790658
0.0167718, 0.790717
0.0167695, 0.790776
0.0167671, 0.790835
0.0167647, 0.790894
0.0167624, 0.790953
0.01676, 0.791011
0.0167577, 0.790789
0.0167553, 0.790848
0.016753, 0.790907
0.0167506, 0.790685
0.0167483, 0.790743
0.0167459, 0.790802
0.0167436, 0.79058
0.0167412, 0.790639
0.0167389, 0.790698
0.0167365, 0.790756
0.0167342, 0.790535
0.0167319, 0.790594
0.0167295, 0.790652
0.0167272, 0.790711
0.0167248, 0.79049
0.0167225, 0.790548
0.0167202, 0.790607
0.0167178, 0.790386
0.0167155, 0.790444
0.0167132, 0.790503
0.0167108, 0.790561
0.0167085, 0.79062
0.0167062, 0.790678
0.0167038, 0.790737
0.0167015, 0.790795
0.0166992, 0.790853
0.0166968, 0.790912
0.0166945, 0.790691
0.0166922, 0.790471
0.0166899, 0.790529
0.0166875, 0.790588
0.0166852, 0.790646
0.0166829, 0.790704
0.0166806, 0.790762
0.0166783, 0.790821
0.0166759, 0.790879
0.0166736, 0.790937
0.0166713, 0.790995
0.016669, 0.791053
0.0166667, 0.790833
0.0166644, 0.790891
0.016662, 0.790672
0.0166597, 0.790452
0.0166574, 0.790233
0.0166551, 0.790291
0.0166528, 0.790349
0.0166505, 0.79013
0.0166482, 0.789911
0.0166459, 0.78997
0.0166436, 0.790028
0.0166413, 0.790086
0.016639, 0.790144
0.0166367, 0.790202
0.0166344, 0.789983
0.0166321, 0.790041
0.0166298, 0.7901
0.0166275, 0.790158
0.0166252, 0.790216
0.0166229, 0.790274
0.0166206, 0.790331
0.0166183, 0.790389
0.016616, 0.790171
0.0166137, 0.789953
0.0166114, 0.790011
0.0166091, 0.790069
0.0166068, 0.789851
0.0166045, 0.789909
0.0166022, 0.789967
0.0165999, 0.790025
0.0165977, 0.790083
0.0165954, 0.79014
0.0165931, 0.789923
0.0165908, 0.789981
0.0165885, 0.790039
0.0165862, 0.790096
0.016584, 0.790154
0.0165817, 0.790212
0.0165794, 0.789995
0.0165771, 0.790052
0.0165748, 0.789835
0.0165726, 0.789893
0.0165703, 0.789676
0.016568, 0.789459
0.0165657, 0.789517
0.0165635, 0.7893
0.0165612, 0.789084
0.0165589, 0.789142
0.0165567, 0.7892
0.0165544, 0.789257
0.0165521, 0.789315
0.0165499, 0.789373
0.0165476, 0.789157
0.0165453, 0.789214
0.0165431, 0.789272
0.0165408, 0.78933
0.0165385, 0.789387
0.0165363, 0.789445
0.016534, 0.789502
0.0165317, 0.78956
0.0165295, 0.789617
0.0165272, 0.789675
0.016525, 0.789732
0.0165227, 0.78979
0.0165205, 0.789847
0.0165182, 0.789632
0.016516, 0.789689
0.0165137, 0.789746
0.0165115, 0.789531
0.0165092, 0.789588
0.016507, 0.789646
0.0165047, 0.789431
0.0165025, 0.789488
0.0165002, 0.789545
0.016498, 0.789603
0.0164957, 0.78966
0.0164935, 0.789717
0.0164912, 0.789774
0.016489, 0.789831
0.0164868, 0.789889
0.0164845, 0.789674
0.0164823, 0.789731
0.01648, 0.789517
0.0164778, 0.789574
0.0164756, 0.789631
0.0164733, 0.789688
0.0164711, 0.789745
0.0164689, 0.789531
0.0164666, 0.789317
0.0164644, 0.789374
0.0164622, 0.789431
0.0164599, 0.789217
0.0164577, 0.789274
0.0164555, 0.789331
0.0164532, 0.789388
0.016451, 0.789445
